name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,coal_sc,dsr,eens,gas_ccgt,gas_chp,gas_eng,gas_eng_chp,gas_peak,h_dams,h_pond,h_ror,heat,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,offshore,onshore,pump,pump_open,solar
2025-cheap-ets,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-cheap-ets,CZ,S,production_hours,,,3934,0,3626,0,0,0,,0,0,0,0,,1679,0,4368,,4368,441,332,4270,4290,4368,0,4297,,,,230,246,
2025-cheap-ets,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,,,2.604
2025-cheap-ets,CZ,S,wholesale_expenses_mn_EUR,25.269,,,,,,,,,,,,,,,,0,,0,,1.213,,,,,,,,,13.2,8.213,
2025-cheap-ets,CZ,S,wholesale_revenues_mn_EUR,313.645,,40.825,0,98.83,0,0,0,,0,,0,0,,47.107,0,29.132,,36.224,,1.086,343.662,150.592,440.809,0,153.906,1070.659,,21.497,9.237,6.795,203.983
2025-cheap-ets,CZ,W,avg_consumer_price_EUR_per_MWh,,83.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,W,avg_producer_price_EUR_per_MWh,,83.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,W,capacity_factor,,1.437,0.921,,0.821,,,,,,,0.148,0.285,,0.43,0,0.138,,0.279,0.017,0.075,0.921,0.967,0.996,,0.923,0.817,,0.362,0.028,0.032,0.081
2025-cheap-ets,CZ,W,capex_mn_EUR_per_yr,,,57.238,0,49.707,0,0,0,,0,,87.828,87.293,,19.959,8.282,141.738,,87.683,,2.891,103.52,65.361,199.334,0,46.48,3000.042,,51.961,139.774,95.559,255.14
2025-cheap-ets,CZ,W,charged_TWh,,2.296,,,,,,,,,,,,,,,0,,0,0.443,0.016,,,,,,,,,0.114,0.067,
2025-cheap-ets,CZ,W,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,W,discharged_TWh,,5.493,,,,,,,,,,,,,,,0.424,,0.528,0.377,0.014,,,,,,,,,0.083,0.067,
2025-cheap-ets,CZ,W,emissions_MtCO2,,75.261,0,0,0,0,0,0,,0,0,0.21,0.373,,0.382,0,0,,0,0,0,5.233,5.121,8.047,0,2.191,0,,0,0,0,0
2025-cheap-ets,CZ,W,export_TWh,,3.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,W,heat_production_PJ,,,0.151,,,,0,0,,,0,,0.693,,2.5,,,,,,,,27.655,35.456,,,,,,,,
2025-cheap-ets,CZ,W,import_TWh,,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,W,inflow_TWh,,,,,,,,,,,,,,,,,0.425,,0.528,,,,,,,,,,,,0.018,
2025-cheap-ets,CZ,W,load_TWh,,34.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,W,net_import_TWh,,-1.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,W,opex_mn_EUR,,,53.909,0,94.879,0,0,0,,0,,49.482,79.825,,87.433,0,1.273,,1.056,,0.028,407.084,385.282,351.579,0,171.249,319.48,,0,0.333,0.266,0
2025-cheap-ets,CZ,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1
2025-cheap-ets,CZ,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0
2025-cheap-ets,CZ,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0
2025-cheap-ets,CZ,W,production_TWh,,139.889,0.694,0,1.341,0,0,0,,0,0,0.533,0.869,,0.694,0,0.424,,0.528,0.377,0.014,5.233,2.561,4.53,0,2.355,14.522,,0.541,0.083,0.067,1.238
2025-cheap-ets,CZ,W,production_el_eq_TWh,,,0.715,,,,0,0,,,0,,0.95,,0.694,,,,,,,,2.561,8.047,,,,,,,,
2025-cheap-ets,CZ,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-cheap-ets,CZ,W,production_hours,,,4216,0,3830,0,0,0,,0,0,1237,2108,,1993,0,4369,,4392,657,338,4187,4392,4392,0,4188,,,,188,186,
2025-cheap-ets,CZ,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541,,,1.238
2025-cheap-ets,CZ,W,wholesale_expenses_mn_EUR,52.693,,,,,,,,,,,,,,,,0,,0,,1.278,,,,,,,,,9.047,5.303,
2025-cheap-ets,CZ,W,wholesale_revenues_mn_EUR,225.112,,59.936,0,112.592,0,0,0,,0,,48.172,84.062,,59.075,0,35.839,,43.932,,1.184,438.903,213.856,670.463,0,197.481,1205.982,,44.755,7.058,5.633,101.497
2025-cheap-ets,CZ,Y,avg_consumer_price_EUR_per_MWh,,81.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,Y,avg_producer_price_EUR_per_MWh,,80.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,Y,capacity_GW,,22.162,0.177,0,0.372,0,0,0,,0,,0.823,0.759,,0.367,0.128,0.698,,0.432,5,0.043,1.294,0.603,1.839,0,0.581,4.047,,0.34,0.688,0.47,3.5
2025-cheap-ets,CZ,Y,capacity_factor,,0.36,0.8,,0.8,,,,,,,0.074,0.143,,0.404,0,0.131,,0.262,0.013,0.074,0.85,0.85,0.85,,0.85,0.796,,0.274,0.034,0.037,0.125
2025-cheap-ets,CZ,Y,capex_mn_EUR_per_yr,,,57.238,0,49.707,0,0,0,,0,,87.828,87.293,,19.959,8.282,141.738,,87.683,,2.891,103.52,65.361,199.334,0,46.48,3000.042,,51.961,139.774,95.559,255.14
2025-cheap-ets,CZ,Y,charged_TWh,,1.148,,,,,,,,,,,,,,,0,,0,0.666,0.031,,,,,,,,,0.281,0.17,
2025-cheap-ets,CZ,Y,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,Y,discharged_TWh,,2.747,,,,,,,,,,,,,,,0.799,,0.992,0.572,0.028,,,,,,,,,0.202,0.154,
2025-cheap-ets,CZ,Y,emissions_MtCO2,,37.63,0,0,0,0,0,0,,0,0,0.21,0.373,,0.715,0,0,,0,0,0,9.635,8.98,13.693,0,4.024,0,,0,0,0,0
2025-cheap-ets,CZ,Y,export_TWh,,8.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,Y,heat_production_PJ,,,0.151,,,,0,0,,,0,,0.693,,4.682,,,,,,,,48.491,44.027,,,,,,,,
2025-cheap-ets,CZ,Y,import_TWh,,3.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,Y,inflow_TWh,,,,,,,,,,,,,,,,,0.799,,0.992,,,,,,,,,,,,0.031,
2025-cheap-ets,CZ,Y,load_TWh,,63.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,Y,net_import_TWh,,-5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-cheap-ets,CZ,Y,opex_mn_EUR,,,94.899,0,184.655,0,0,0,,0,,49.482,79.825,,163.74,0,2.396,,1.984,,0.056,750.55,678.04,724.29,0,315.039,621.206,,0,0.809,0.617,0
2025-cheap-ets,CZ,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1
2025-cheap-ets,CZ,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0
2025-cheap-ets,CZ,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0
2025-cheap-ets,CZ,Y,production_TWh,,69.945,1.217,0,2.607,0,0,0,,0,0,0.533,0.869,,1.301,0,0.799,,0.992,0.572,0.028,9.635,4.49,9.325,0,4.326,28.237,,0.816,0.202,0.154,3.841
2025-cheap-ets,CZ,Y,production_el_eq_TWh,,,1.238,,,,0,0,,,0,,0.95,,1.301,,,,,,,,4.49,13.693,,,,,,,,
2025-cheap-ets,CZ,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-cheap-ets,CZ,Y,production_hours,,,8150,0,7456,0,0,0,,0,0,1237,2108,,3672,0,8737,,8760,1098,670,8457,8682,8760,0,8485,,,,418,432,
2025-cheap-ets,CZ,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.816,,,3.841
2025-cheap-ets,CZ,Y,wholesale_expenses_mn_EUR,77.961,,,,,,,,,,,,,,,,0,,0,,2.492,,,,,,,,,22.247,13.516,
2025-cheap-ets,CZ,Y,wholesale_revenues_mn_EUR,538.757,,100.761,0,211.422,0,0,0,,0,,48.172,84.062,,106.182,0,64.971,,80.156,,2.27,782.565,364.448,1111.272,0,351.387,2276.641,,66.252,16.295,12.428,305.48
2025-crit,AT,S,avg_consumer_price_EUR_per_MWh,,102.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,S,avg_producer_price_EUR_per_MWh,,103.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,S,capacity_factor,,1.346,,,0.78,,,,,0,,0.463,,0,,,0.109,0.644,0.635,,0.102,,,,,,,,0.211,,0.167,0.174
2025-crit,AT,S,capex_mn_EUR_per_yr,,,,,82.08,,,,,0,,442.353,,6.52,,,566.191,233.476,980.119,,2.24,,,0,,,,,840.553,,824.261,364.504
2025-crit,AT,S,charged_TWh,,0.529,,,,,,,,,,,,,,,0,0,0,,0.016,,,,,,,,,,0.122,
2025-crit,AT,S,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,S,discharged_TWh,,73.29,,,,,,,,,,,,,,,1.333,3.233,13.377,,0.015,,,,,,,,,,2.967,
2025-crit,AT,S,emissions_MtCO2,,18.794,,,0,,,,,0,0,3.295,,0,,,0,0,0,,0,,,0,,,,,0,,0,0
2025-crit,AT,S,export_TWh,,9.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,S,heat_production_PJ,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,
2025-crit,AT,S,import_TWh,,4.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,S,inflow_TWh,,,,,,,,,,,,,,,,,1.894,3.235,13.377,,,,,,,,,,,,4.322,
2025-crit,AT,S,load_TWh,,35.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,S,net_import_TWh,,-4.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,S,opex_mn_EUR,,,,,148.41,,,,,0,,894.366,,0,,,3.999,6.466,,,0.03,,,0,,,,,0,,11.867,0
2025-crit,AT,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
2025-crit,AT,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,AT,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,AT,S,production_TWh,,167.216,,,2.092,,,,,0,0,8.386,,0,,,1.333,3.233,13.377,,0.015,,,0,,,,,5.064,,2.967,3.795
2025-crit,AT,S,production_el_eq_TWh,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,
2025-crit,AT,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,AT,S,production_hours,,,,,3655,,,,,0,0,3949,,0,,,4368,3132,4368,,624,,,0,,,,,,,1030,
2025-crit,AT,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.064,,,3.795
2025-crit,AT,S,wholesale_expenses_mn_EUR,92.307,,,,,,,,,,,,,,,,0,0,0,,1.656,,,,,,,,,,6.298,
2025-crit,AT,S,wholesale_revenues_mn_EUR,638.958,,,,217.434,,,,,0,,890.764,,0,,,137.116,332.602,1358.841,,1.539,,,0,,,,,507.843,,309.743,380.063
2025-crit,AT,W,avg_consumer_price_EUR_per_MWh,,104.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,W,avg_producer_price_EUR_per_MWh,,104.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,W,capacity_factor,,1.339,,,0.82,,,,,0,,0.853,,0,,,0.084,0.466,0.459,,0.097,,,,,,,,0.323,,0.146,0.094
2025-crit,AT,W,capex_mn_EUR_per_yr,,,,,82.08,,,,,0,,442.353,,6.52,,,566.191,233.476,980.119,,2.24,,,0,,,,,840.553,,824.261,364.504
2025-crit,AT,W,charged_TWh,,0.529,,,,,,,,,,,,,,,0,0,0,,0.016,,,,,,,,,,0.11,
2025-crit,AT,W,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,W,discharged_TWh,,73.29,,,,,,,,,,,,,,,1.033,2.353,9.722,,0.014,,,,,,,,,,2.599,
2025-crit,AT,W,emissions_MtCO2,,18.794,,,0,,,,,0,0,6.103,,0,,,0,0,0,,0,,,0,,,,,0,,0,0
2025-crit,AT,W,export_TWh,,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,W,heat_production_PJ,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,
2025-crit,AT,W,import_TWh,,5.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,W,inflow_TWh,,,,,,,,,,,,,,,,,0.472,2.351,9.722,,,,,,,,,,,,1.077,
2025-crit,AT,W,load_TWh,,40.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,W,net_import_TWh,,-2.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,W,opex_mn_EUR,,,,,156.609,,,,,0,,1651.144,,0,,,3.098,4.705,19.443,,0.029,,,0,,,,,0,,10.397,0
2025-crit,AT,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
2025-crit,AT,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,AT,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,AT,W,production_TWh,,167.216,,,2.213,,,,,0,0,15.534,,0,,,1.033,2.353,9.722,,0.014,,,0,,,,,7.806,,2.599,2.074
2025-crit,AT,W,production_el_eq_TWh,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,
2025-crit,AT,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,AT,W,production_hours,,,,,3832,,,,,0,0,4095,,0,,,4392,2329,4392,,601,,,0,,,,,,,959,
2025-crit,AT,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.806,,,2.074
2025-crit,AT,W,wholesale_expenses_mn_EUR,156.029,,,,,,,,,,,,,,,,0,0,0,,1.605,,,,,,,,,,8.055,
2025-crit,AT,W,wholesale_revenues_mn_EUR,510.639,,,,233.03,,,,,0,,1658.073,,0,,,108.004,245.103,1003.263,,1.489,,,0,,,,,794.056,,273.739,209.741
2025-crit,AT,Y,avg_consumer_price_EUR_per_MWh,,103.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,Y,avg_producer_price_EUR_per_MWh,,104.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,Y,capacity_GW,,28.433,,,0.614,,,,,0.2,,4.146,,0.12,,,2.787,1.149,4.825,,0.033,,,0,,,,,5.5,,4.058,5
2025-crit,AT,Y,capacity_factor,,0.336,,,0.8,,,,,0,,0.659,,0,,,0.097,0.555,0.547,,0.1,,,,,,,,0.267,,0.157,0.134
2025-crit,AT,Y,capex_mn_EUR_per_yr,,,,,82.08,,,,,0,,442.353,,6.52,,,566.191,233.476,980.119,,2.24,,,0,,,,,840.553,,824.261,364.504
2025-crit,AT,Y,charged_TWh,,0.265,,,,,,,,,,,,,,,0,0,0,,0.032,,,,,,,,,,0.232,
2025-crit,AT,Y,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,Y,discharged_TWh,,36.645,,,,,,,,,,,,,,,2.366,5.586,23.098,,0.029,,,,,,,,,,5.566,
2025-crit,AT,Y,emissions_MtCO2,,9.397,,,0,,,,,0,0,9.397,,0,,,0,0,0,,0,,,0,,,,,0,,0,0
2025-crit,AT,Y,export_TWh,,17.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,Y,heat_production_PJ,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,
2025-crit,AT,Y,import_TWh,,9.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,Y,inflow_TWh,,,,,,,,,,,,,,,,,2.366,5.586,23.098,,,,,,,,,,,,5.399,
2025-crit,AT,Y,load_TWh,,75.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,Y,net_import_TWh,,-7.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,AT,Y,opex_mn_EUR,,,,,305.019,,,,,0,,2545.51,,0,,,7.097,11.171,46.197,,0.058,,,0,,,,,0,,22.264,0
2025-crit,AT,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
2025-crit,AT,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,AT,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,AT,Y,production_TWh,,83.608,,,4.305,,,,,0,0,23.92,,0,,,2.366,5.586,23.098,,0.029,,,0,,,,,12.87,,5.566,5.869
2025-crit,AT,Y,production_el_eq_TWh,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,
2025-crit,AT,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,AT,Y,production_hours,,,,,7487,,,,,0,0,8044,,0,,,8760,5461,8760,,1225,,,0,,,,,,,1989,
2025-crit,AT,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87,,,5.869
2025-crit,AT,Y,wholesale_expenses_mn_EUR,248.336,,,,,,,,,,,,,,,,0,0,0,,3.262,,,,,,,,,,14.353,
2025-crit,AT,Y,wholesale_revenues_mn_EUR,1149.597,,,,450.464,,,,,0,,2548.837,,0,,,245.121,577.704,2362.104,,3.028,,,0,,,,,1301.898,,583.483,589.805
2025-crit,CZ,S,avg_consumer_price_EUR_per_MWh,,109.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,S,avg_producer_price_EUR_per_MWh,,109.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,S,capacity_factor,,1.381,0.71,,0.775,,0.003,,,,,0.856,0.754,,0.563,0,0.122,,0.246,0.001,0.073,0,0.801,0.084,,0.437,0.776,,0.185,0.03,0.033,0.17
2025-crit,CZ,S,capex_mn_EUR_per_yr,,,57.238,0,49.707,0,1.843,0,,0,,87.828,87.293,,19.959,8.282,141.738,,87.683,,2.891,25.44,65.361,157.928,0,46.48,3000.042,,51.961,139.774,95.559,255.14
2025-crit,CZ,S,charged_TWh,,1.417,,,,,,,,,,,,,,,0,,0,0.037,0.015,,,,,,,,,0.123,0.077,
2025-crit,CZ,S,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,S,discharged_TWh,,4.706,,,,,,,,,,,,,,,0.373,,0.464,0.032,0.014,,,,,,,,,0.089,0.068,
2025-crit,CZ,S,emissions_MtCO2,,48.463,0,0,0,0,0,0,,0,0,1.209,0.983,,0.497,0,0,,0,0,0,0,4.22,0.536,0,1.032,0,,0,0,0,0
2025-crit,CZ,S,export_TWh,,2.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,S,heat_production_PJ,,,0.018,,,,0.002,0,,,0,,2.684,,3.252,,,,,,,,22.791,2.762,,,,,,,,
2025-crit,CZ,S,import_TWh,,5.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,S,inflow_TWh,,,,,,,,,,,,,,,,,0.374,,0.464,,,,,,,,,,,,0.013,
2025-crit,CZ,S,load_TWh,,31.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,S,net_import_TWh,,2.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,S,opex_mn_EUR,,,42.549,0,89.425,0,0.054,0,,0,,327.998,232.979,,133.587,0,1.119,,,,0.027,0,486.019,31.347,0,122.074,301.727,,0,0.355,0.273,0
2025-crit,CZ,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1
2025-crit,CZ,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0
2025-crit,CZ,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0
2025-crit,CZ,S,production_TWh,,125.593,0.546,0,1.26,0,0,0,,0,0,3.078,2.192,,0.903,0,0.373,,0.464,0.032,0.014,0,2.11,0.262,0,1.109,13.715,,0.274,0.089,0.068,2.604
2025-crit,CZ,S,production_el_eq_TWh,,,0.548,,,,0,0,,,0,,2.503,,0.903,,,,,,,,2.11,0.536,,,,,,,,
2025-crit,CZ,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
2025-crit,CZ,S,production_hours,,,3767,0,3642,0,20,0,,0,0,4126,4368,,2545,0,4368,,4368,153,329,0,4368,1108,0,3060,,,,217,221,
2025-crit,CZ,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,,,2.604
2025-crit,CZ,S,wholesale_expenses_mn_EUR,242.184,,,,,,,,,,,,,,,,0,,0,,1.638,,,,,,,,,12.365,7.744,
2025-crit,CZ,S,wholesale_revenues_mn_EUR,23.39,,60.46,0,138.592,0,0.023,0,,0,,339.11,274.654,,99.449,0,40.984,,50.639,,1.506,0,230.466,59.195,0,122.994,1495.28,,29.957,9.776,7.512,278.972
2025-crit,CZ,W,avg_consumer_price_EUR_per_MWh,,112.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,W,avg_producer_price_EUR_per_MWh,,112.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,W,capacity_factor,,1.373,0.889,,0.825,,0.354,,,,,0.844,0.945,,0.651,0,0.139,,0.279,0.007,0.073,0.067,0.899,0.912,,0.843,0.817,,0.362,0.034,0.039,0.081
2025-crit,CZ,W,capex_mn_EUR_per_yr,,,57.238,0,49.707,0,1.843,0,,0,,87.828,87.293,,19.959,8.282,141.738,,87.683,,2.891,25.44,65.361,157.928,0,46.48,3000.042,,51.961,139.774,95.559,255.14
2025-crit,CZ,W,charged_TWh,,1.417,,,,,,,,,,,,,,,0,,0,0.209,0.015,,,,,,,,,0.145,0.087,
2025-crit,CZ,W,curtailment_TWh,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,W,discharged_TWh,,4.706,,,,,,,,,,,,,,,0.426,,0.528,0.161,0.014,,,,,,,,,0.104,0.081,
2025-crit,CZ,W,emissions_MtCO2,,48.463,0,0,0,0,0.045,0,,0,0,1.199,1.238,,0.578,0,0,,0,0,0,0.094,4.759,5.839,0,2.001,0,,0,0,0,0
2025-crit,CZ,W,export_TWh,,3.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,W,heat_production_PJ,,,0.287,,,,0.285,0,,,0.148,,3.839,,3.782,,,,,,,,25.701,32.349,,,,,,,,
2025-crit,CZ,W,import_TWh,,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-crit,CZ,W,inflow_TWh,,,,,,,,,,,,,,,,,0.425,,0.528,,,,,,,,,,,,0.018,
