,name,region,season,source,stat,val
0,2028-supercrit,CZ,Y,nuclear,capacity_GW,4.047
1,2028-supercrit,CZ,Y,solar,capacity_GW,3.5
2,2028-supercrit,CZ,Y,onshore,capacity_GW,0.34
3,2028-supercrit,CZ,Y,biogas,capacity_GW,0.372
4,2028-supercrit,CZ,Y,bio,capacity_GW,0
5,2028-supercrit,CZ,Y,b_CHP,capacity_GW,0.177
6,2028-supercrit,CZ,Y,gas_ccgt,capacity_GW,0.823
7,2028-supercrit,CZ,Y,gas_chp,capacity_GW,0.759
8,2028-supercrit,CZ,Y,lig_sc,capacity_GW,0.581
9,2028-supercrit,CZ,Y,lig,capacity_GW,0.318
10,2028-supercrit,CZ,Y,lig_ex,capacity_GW,1.457
11,2028-supercrit,CZ,Y,coal,capacity_GW,0
12,2028-supercrit,CZ,Y,coal_ex,capacity_GW,0
13,2028-supercrit,CZ,Y,lig_old,capacity_GW,0
14,2028-supercrit,CZ,Y,gas_peak,capacity_GW,0.128
15,2028-supercrit,CZ,Y,gas_eng_chp,capacity_GW,0.367
16,2028-supercrit,CZ,Y,lig_bp,capacity_GW,0.603
17,2028-supercrit,CZ,Y,coal_bp,capacity_GW,0.017
18,2028-supercrit,CZ,Y,dsr,capacity_GW,0
19,2028-supercrit,CZ,Y,h_ror,capacity_GW,0.432
20,2028-supercrit,CZ,Y,h_dams,capacity_GW,0.518
21,2028-supercrit,CZ,Y,li,capacity_GW,0.1
22,2028-supercrit,CZ,Y,pump_open,capacity_GW,0.562
23,2028-supercrit,CZ,Y,pump,capacity_GW,0.688
24,2028-supercrit,CZ,Y,heat,capacity_GW,5
25,2028-supercrit,CZ,Y,TOTAL,capacity_GW,20.789
26,2028-supercrit,CZ,Y,TOTAL,load_TWh,79.225
27,2028-supercrit,CZ,S,TOTAL,load_TWh,36.303
28,2028-supercrit,CZ,W,TOTAL,load_TWh,42.922
29,2028-supercrit,CZ,Y,TOTAL,import_TWh,18.967
30,2028-supercrit,CZ,S,TOTAL,import_TWh,9.558
31,2028-supercrit,CZ,W,TOTAL,import_TWh,9.409
32,2028-supercrit,CZ,Y,TOTAL,export_TWh,7.099
33,2028-supercrit,CZ,S,TOTAL,export_TWh,4.081
34,2028-supercrit,CZ,W,TOTAL,export_TWh,3.019
35,2028-supercrit,CZ,Y,TOTAL,net_import_TWh,11.867
36,2028-supercrit,CZ,S,TOTAL,net_import_TWh,5.477
37,2028-supercrit,CZ,W,TOTAL,net_import_TWh,6.39
